series_id,scenario_group,target_tau_days,replicate,tau_acf_days,frequency,frequency_cpd,de,beta
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,1.0398582175925922e-06,0.08984374999999997,2.790006337207619,1.8780103477753658
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,1.0850694444444444e-06,0.09375,2.911310960564473,1.8834691700677422
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,1.1302806712962973e-06,0.09765625000000008,3.032615583921329,1.8797138316318338
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,1.1754918981481478e-06,0.10156249999999997,3.153920207278178,1.856570127533671
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,1.2207031250000004e-06,0.10546875000000004,3.2752248306350333,1.8311047068610014
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,1.2659143518518514e-06,0.10937499999999996,3.3965294539918838,1.8167106422803292
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,1.311125578703704e-06,0.11328125000000003,3.517834077348739,1.7924433468972247
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,1.356336805555555e-06,0.11718749999999994,3.6391387007055895,1.7819183283583317
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,1.4015480324074076e-06,0.12109375000000001,3.760443324062445,1.7671667974701317
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,1.446759259259259e-06,0.12499999999999997,3.8817479474192966,1.7542212436689069
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,1.4919704861111116e-06,0.12890625000000006,4.003052570776152,1.7489231097306475
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,1.5371817129629626e-06,0.13281249999999997,4.124357194133002,1.7364793836303758
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,1.5823929398148137e-06,0.13671874999999992,4.245661817489854,1.7292584773720199
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,1.627604166666667e-06,0.14062500000000003,4.366966440846711,1.7189867251437112
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,1.672815393518517e-06,0.1445312499999999,4.488271064203559,1.681306088037765
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,1.7180266203703689e-06,0.14843749999999986,4.609575687560412,1.67670076028763
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,1.7632378472222221e-06,0.15234375,4.730880310917269,1.6617142468005246
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,1.808449074074073e-06,0.15624999999999992,4.852184934274119,1.623884925182237
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,1.8536603009259242e-06,0.16015624999999986,4.973489557630971,1.611749820170554
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,1.8988715277777775e-06,0.16406249999999997,5.094794180987827,1.5986000936019908
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,1.9440827546296306e-06,0.16796875000000008,5.216098804344683,1.5801660046258212
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,1.9892939814814817e-06,0.17187500000000003,5.337403427701535,1.562394503296352
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,2.034505208333333e-06,0.17578124999999997,5.458708051058386,1.5508722513784077
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,2.0797164351851845e-06,0.17968749999999994,5.580012674415238,1.547121009228918
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,2.1249276620370377e-06,0.18359375000000006,5.7013172977720945,1.547121009228918
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,2.170138888888889e-06,0.1875,5.822621921128946,1.5369861400696063
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,2.21535011574074e-06,0.19140624999999994,5.943926544485797,1.5369861400696063
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,2.2605613425925903e-06,0.1953124999999998,6.065231167842646,1.5369861400696063
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,2.3057725694444445e-06,0.19921875,6.186535791199505,1.5328429592013204
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,2.350983796296296e-06,0.20312499999999997,6.307840414556358,1.5328429592013204
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,2.3961950231481468e-06,0.2070312499999999,6.429145037913208,1.5328429592013204
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,2.441406250000001e-06,0.21093750000000008,6.550449661270067,1.5244545034154133
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,2.486617476851851e-06,0.21484374999999994,6.671754284626916,1.5244545034154133
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,2.531828703703703e-06,0.21874999999999994,6.793058907983769,1.5244545034154133
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,2.577039930555554e-06,0.22265624999999986,6.914363531340619,1.5201179038990686
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,2.622251157407408e-06,0.22656250000000006,7.035668154697478,1.5201179038990686
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,2.66746238425926e-06,0.23046875000000006,7.156972778054332,1.5201179038990686
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,2.7126736111111104e-06,0.23437499999999994,7.278277401411181,1.514017014474233
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,2.7578848379629615e-06,0.2382812499999999,7.399582024768032,1.514017014474233
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,2.8030960648148156e-06,0.24218750000000008,7.520886648124891,1.514017014474233
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,2.8483072916666672e-06,0.24609375000000006,7.642191271481743,1.5080250395008128
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,2.8935185185185184e-06,0.25,7.763495894838594,1.5080250395008128
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,2.9387297453703687e-06,0.25390624999999983,7.884800518195443,1.5023413903806342
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,2.9839409722222236e-06,0.2578125000000001,8.006105141552304,1.5023413903806342
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,3.029152199074075e-06,0.26171875000000006,8.127409764909157,1.5023413903806342
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,3.0743634259259255e-06,0.26562499999999994,8.248714388266006,1.5021364246513604
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,3.1195746527777775e-06,0.26953125,8.37001901162286,1.5021364246513604
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,3.164785879629628e-06,0.27343749999999983,8.491323634979707,1.5021364246513604
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,3.2099971064814803e-06,0.2773437499999999,8.612628258336564,1.4916131554755125
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,3.2552083333333344e-06,0.2812500000000001,8.733932881693422,1.4916131554755125
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,3.300419560185182e-06,0.2851562499999997,8.855237505050264,1.4916131554755125
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,3.3456307870370346e-06,0.2890624999999998,8.976542128407118,1.4786343741243781
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,3.3908420138888866e-06,0.2929687499999998,9.097846751763973,1.4786343741243781
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,3.436053240740738e-06,0.2968749999999998,9.219151375120825,1.4786343741243781
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,3.481264467592593e-06,0.30078125000000006,9.340455998477685,1.4547693050760073
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,3.5264756944444447e-06,0.3046875,9.461760621834538,1.4547693050760073
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,3.5716869212962967e-06,0.30859375000000006,9.583065245191392,1.437765376408901
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,3.6168981481481466e-06,0.3124999999999999,9.70436986854824,1.437765376408901
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,3.6621093750000024e-06,0.3164062500000002,9.825674491905103,1.437765376408901
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,3.707320601851849e-06,0.3203124999999997,9.946979115261941,1.4220148763096954
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,3.752531828703707e-06,0.3242187500000003,10.068283738618812,1.4220148763096954
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,3.7977430555555554e-06,0.328125,10.189588361975655,1.4220148763096954
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,3.842954282407405e-06,0.33203124999999983,10.310892985332503,1.4016939240253359
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,3.888165509259261e-06,0.33593750000000017,10.432197608689366,1.4016939240253359
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,3.9333767361111136e-06,0.3398437500000002,10.553502232046222,1.4016939240253359
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,3.978587962962964e-06,0.3437500000000001,10.674806855403071,1.3862532676856727
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,4.023799189814816e-06,0.3476562500000001,10.796111478759924,1.3862532676856727
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,4.069010416666667e-06,0.3515625,10.917416102116773,1.3862532676856727
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,4.114221643518517e-06,0.3554687499999999,11.038720725473624,1.379060673767615
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,4.15943287037037e-06,0.35937499999999994,11.160025348830478,1.379060673767615
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,4.204644097222224e-06,0.36328125000000017,11.281329972187338,1.379060673767615
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,4.249855324074076e-06,0.36718750000000017,11.402634595544193,1.3723999607156068
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,4.29506655092593e-06,0.37109375000000033,11.523939218901049,1.3723999607156068
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,4.340277777777779e-06,0.37500000000000006,11.645243842257894,1.3616110377595987
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,4.385489004629629e-06,0.37890625,11.766548465614745,1.3616110377595987
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,4.43070023148148e-06,0.3828124999999999,11.887853088971594,1.3616110377595987
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,4.475911458333336e-06,0.3867187500000002,12.009157712328458,1.3467848138565932
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,4.5211226851851815e-06,0.39062499999999967,12.130462335685294,1.3467848138565932
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,4.566333912037038e-06,0.3945312500000001,12.251766959042161,1.3467848138565932
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,4.611545138888889e-06,0.3984375,12.37307158239901,1.3293910135969176
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,4.656756365740744e-06,0.4023437500000003,12.494376205755872,1.3293910135969176
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,4.701967592592592e-06,0.40624999999999994,12.615680829112716,1.3293910135969176
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,4.747178819444443e-06,0.41015624999999983,12.736985452469565,1.32003039398939
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,4.792390046296294e-06,0.41406249999999983,12.858290075826417,1.32003039398939
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,4.837601273148145e-06,0.4179687499999997,12.979594699183268,1.32003039398939
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,4.882812500000003e-06,0.4218750000000002,13.100899322540135,1.3114182701969994
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,4.92802372685185e-06,0.42578124999999983,13.222203945896977,1.3114182701969994
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,4.973234953703703e-06,0.42968749999999994,13.343508569253833,1.3106238189731838
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,5.018446180555553e-06,0.4335937499999998,13.46481319261068,1.3106238189731838
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,5.063657407407407e-06,0.4375,13.58611781596754,1.3106238189731838
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,5.108868634259258e-06,0.4414062499999999,13.707422439324391,1.306363741381187
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,5.154079861111108e-06,0.4453124999999997,13.828727062681239,1.306363741381187
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,5.19929108796296e-06,0.4492187499999998,13.950031686038093,1.306363741381187
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,5.244502314814817e-06,0.45312500000000017,14.071336309394958,1.2867800762068389
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,5.2897135416666685e-06,0.45703125000000017,14.19264093275181,1.2867800762068389
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,5.334924768518521e-06,0.4609375000000002,14.313945556108665,1.2867800762068389
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,5.380135995370369e-06,0.4648437499999999,14.435250179465509,1.2694693835034612
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,5.425347222222222e-06,0.46874999999999994,14.556554802822363,1.2694693835034612
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,5.470558449074077e-06,0.4726562500000003,14.677859426179227,1.2694693835034612
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,5.515769675925923e-06,0.4765624999999998,14.799164049536063,1.2689060816520372
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,5.560980902777775e-06,0.4804687499999997,14.920468672892916,1.2689060816520372
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,5.606192129629631e-06,0.48437500000000017,15.041773296249781,1.2689060816520372
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,5.651403356481486e-06,0.4882812500000004,15.163077919606643,1.2757768489625614
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,5.696614583333335e-06,0.49218750000000017,15.284382542963488,1.2757768489625614
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,5.741825810185185e-06,0.49609375,15.405687166320336,1.2617214106959647
single_timescale_ar1_32_09,single_timescale_ar1,32.0,9,31.05398357935438,5.787037037037038e-06,0.5,15.526991789677192,1.2617214106959647
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.808449074074073e-07,0.01562499999999999,0.5069393169316903,1.8109690416583415
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.2605613425925903e-07,0.01953124999999998,0.6336741461646126,1.81031217289712
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.71267361111111e-07,0.02343749999999999,0.7604089753975356,1.8132010181564282
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,3.1647858796296274e-07,0.02734374999999998,0.8871438046304579,1.8211954273142195
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,3.6168981481481464e-07,0.031249999999999986,1.0138786338633807,1.8560422382120298
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,4.0690104166666664e-07,0.03515625,1.1406134630963036,1.8700101897911638
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,4.5211226851851817e-07,0.03906249999999997,1.2673482923292254,1.9078775224996138
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,4.973234953703703e-07,0.04296874999999999,1.394083121562149,1.9194147035471727
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,5.425347222222221e-07,0.04687499999999999,1.5208179507950714,1.9064934493141295
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,5.877459490740738e-07,0.05078124999999998,1.6475527800279937,1.9261801486963042
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,6.329571759259256e-07,0.05468749999999997,1.774287609260916,1.9208958406595076
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,6.781684027777774e-07,0.058593749999999965,1.9010224384938386,1.9334426739552941
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,7.233796296296294e-07,0.06249999999999998,2.0277572677267615,1.9346275950339158
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,7.685908564814812e-07,0.06640624999999997,2.154492096959684,1.9476100543327
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,8.138020833333334e-07,0.0703125,2.2812269261926077,1.9476845811118506
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,8.59013310185186e-07,0.07421875000000007,2.4079617554255326,1.9402412645864056
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,9.042245370370364e-07,0.07812499999999994,2.5346965846584513,1.939418965075027
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,9.494357638888886e-07,0.08203124999999999,2.661431413891375,1.9535611587151689
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,9.946469907407409e-07,0.08593750000000001,2.7881662431242984,1.940966221398067
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.0398582175925922e-06,0.08984374999999997,2.9149010723572197,1.9455188919430069
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.0850694444444444e-06,0.09375,3.0416359015901433,1.935279160560436
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.1302806712962973e-06,0.09765625000000008,3.168370730823069,1.9220083223635693
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.1754918981481478e-06,0.10156249999999997,3.2951055600559878,1.8938260793812487
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.2207031250000004e-06,0.10546875000000004,3.4218403892889127,1.8723876822599106
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.2659143518518514e-06,0.10937499999999996,3.5485752185218327,1.8625968568340578
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.311125578703704e-06,0.11328125000000003,3.6753100477547576,1.8448371583524947
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.356336805555555e-06,0.11718749999999994,3.8020448769876776,1.827841317407089
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.4015480324074076e-06,0.12109375000000001,3.9287797062206025,1.8159840875894315
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.446759259259259e-06,0.12499999999999997,4.055514535453524,1.7942998146215703
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.4919704861111116e-06,0.12890625000000006,4.182249364686449,1.7901434354659056
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.5371817129629626e-06,0.13281249999999997,4.308984193919369,1.7792046379797624
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.5823929398148137e-06,0.13671874999999992,4.43571902315229,1.7721909555251767
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.627604166666667e-06,0.14062500000000003,4.562453852385216,1.7540348036170388
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.672815393518517e-06,0.1445312499999999,4.689188681618134,1.7227230209487496
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.7180266203703689e-06,0.14843749999999986,4.815923510851056,1.7132758267385628
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.7632378472222221e-06,0.15234375,4.942658340083983,1.7002087198150584
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.808449074074073e-06,0.15624999999999992,5.069393169316903,1.6767601682371343
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.8536603009259242e-06,0.16015624999999986,5.196127998549824,1.6638112888914491
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.8988715277777775e-06,0.16406249999999997,5.3228628277827505,1.6512320067587767
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.9440827546296306e-06,0.16796875000000008,5.449597657015676,1.6188862860540223
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,1.9892939814814817e-06,0.17187500000000003,5.576332486248597,1.588875895479711
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.034505208333333e-06,0.17578124999999997,5.703067315481518,1.574562518980001
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.0797164351851845e-06,0.17968749999999994,5.8298021447144395,1.5629210086441379
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.1249276620370377e-06,0.18359375000000006,5.956536973947366,1.5629210086441379
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.170138888888889e-06,0.1875,6.083271803180287,1.5520804224738225
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.21535011574074e-06,0.19140624999999994,6.210006632413208,1.5520804224738225
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.2605613425925903e-06,0.1953124999999998,6.336741461646126,1.5520804224738225
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.3057725694444445e-06,0.19921875,6.463476290879055,1.5373876857411435
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.350983796296296e-06,0.20312499999999997,6.590211120111976,1.5373876857411435
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.3961950231481468e-06,0.2070312499999999,6.716945949344896,1.5373876857411435
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.441406250000001e-06,0.21093750000000008,6.843680778577825,1.518707353765326
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.486617476851851e-06,0.21484374999999994,6.970415607810744,1.518707353765326
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.531828703703703e-06,0.21874999999999994,7.097150437043667,1.518707353765326
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.577039930555554e-06,0.22265624999999986,7.223885266276586,1.5037940184571892
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.622251157407408e-06,0.22656250000000006,7.350620095509515,1.5037940184571892
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.66746238425926e-06,0.23046875000000006,7.477354924742438,1.5037940184571892
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.7126736111111104e-06,0.23437499999999994,7.604089753975357,1.4943320283860388
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.7578848379629615e-06,0.2382812499999999,7.730824583208277,1.4943320283860388
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.8030960648148156e-06,0.24218750000000008,7.857559412441207,1.4943320283860388
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.8483072916666672e-06,0.24609375000000006,7.984294241674128,1.482600066475515
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.8935185185185184e-06,0.25,8.11102907090705,1.482600066475515
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.9387297453703687e-06,0.25390624999999983,8.237763900139967,1.4669223762649242
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,2.9839409722222236e-06,0.2578125000000001,8.3644987293729,1.4669223762649242
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,3.029152199074075e-06,0.26171875000000006,8.491233558605819,1.4669223762649242
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,3.0743634259259255e-06,0.26562499999999994,8.617968387838738,1.4498686759212713
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,3.1195746527777775e-06,0.26953125,8.744703217071661,1.4498686759212713
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,3.164785879629628e-06,0.27343749999999983,8.871438046304581,1.4498686759212713
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,3.2099971064814803e-06,0.2773437499999999,8.998172875537504,1.4442850946483068
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,3.2552083333333344e-06,0.2812500000000001,9.124907704770433,1.4442850946483068
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,3.300419560185182e-06,0.2851562499999997,9.251642534003345,1.4442850946483068
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,3.3456307870370346e-06,0.2890624999999998,9.378377363236268,1.4408101195200602
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,3.3908420138888866e-06,0.2929687499999998,9.505112192469191,1.4408101195200602
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,3.436053240740738e-06,0.2968749999999998,9.631847021702114,1.4408101195200602
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,3.481264467592593e-06,0.30078125000000006,9.758581850935045,1.427148998548707
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,3.5264756944444447e-06,0.3046875,9.885316680167968,1.427148998548707
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,3.5716869212962967e-06,0.30859375000000006,10.01205150940089,1.4202732261478437
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,3.6168981481481466e-06,0.3124999999999999,10.138786338633807,1.4202732261478437
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,3.6621093750000024e-06,0.3164062500000002,10.26552116786674,1.4202732261478437
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,3.707320601851849e-06,0.3203124999999997,10.392255997099648,1.4087484818905567
single_timescale_ar1_32_10,single_timescale_ar1,32.0,10,32.4441162836282,3.752531828703707e-06,0.3242187500000003,10.518990826332589,1.4087484818905567
